time	V(v_out)
Step Information: P=0  (Run: 1/11)
	7.634684e-006	5.564715e-002
	7.709100e-006	4.363881e-002
	7.727704e-006	4.066073e-002
	7.764912e-006	3.474559e-002
	7.792818e-006	3.034185e-002
	7.830026e-006	2.449855e-002
	7.831189e-006	2.431649e-002
	7.833514e-006	2.395320e-002
	7.838165e-006	2.328127e-002
	7.847467e-006	2.255234e-002
	7.866071e-006	2.328007e-002
	7.901380e-006	2.760790e-002
	7.942547e-006	3.345902e-002
	8.024882e-006	4.497550e-002
	8.189552e-006	6.731757e-002
	8.518891e-006	1.107256e-001
	8.519673e-006	1.108270e-001
	8.521235e-006	1.110271e-001
	8.524360e-006	1.114231e-001
	8.530610e-006	1.121139e-001
	8.543110e-006	1.125782e-001
	8.568110e-006	1.106969e-001
	8.602879e-006	1.054379e-001
	8.640087e-006	9.905514e-002
	8.714504e-006	8.647553e-002
	8.863337e-006	6.169648e-002
	8.900545e-006	5.560854e-002
	8.974962e-006	4.360066e-002
	8.993566e-006	4.062269e-002
	9.030774e-006	3.470777e-002
	9.095888e-006	2.446112e-002
	9.097051e-006	2.427907e-002
	9.099377e-006	2.391579e-002
	9.104028e-006	2.324389e-002
	9.113330e-006	2.251502e-002
	9.131934e-006	2.325580e-002
	9.169142e-006	2.784261e-002
	9.208404e-006	3.342367e-002
	9.286928e-006	4.441476e-002
	9.443975e-006	6.576713e-002
	9.758069e-006	1.072974e-001
	9.764319e-006	1.081047e-001
	9.776819e-006	1.096924e-001
	9.779944e-006	1.100881e-001
	9.786194e-006	1.108782e-001
	9.787756e-006	1.110757e-001
	9.790881e-006	1.114703e-001
	9.797131e-006	1.121611e-001
	9.809631e-006	1.126265e-001
	9.834631e-006	1.107462e-001
	9.869511e-006	1.054698e-001
	9.906719e-006	9.908681e-002
	9.981135e-006	8.650672e-002
	1.012997e-005	6.172674e-002
	1.016718e-005	5.563857e-002
	1.024159e-005	4.363024e-002
	1.026020e-005	4.065216e-002
	1.029740e-005	3.473701e-002
	1.032531e-005	3.033327e-002
	1.036252e-005	2.448997e-002
	1.036368e-005	2.430792e-002
	1.036601e-005	2.394463e-002
	1.037066e-005	2.327270e-002
	1.037996e-005	2.254376e-002
	1.039856e-005	2.327149e-002
	1.043387e-005	2.759933e-002
	1.047504e-005	3.345044e-002
	1.055737e-005	4.496692e-002
	1.072204e-005	6.730899e-002
	1.105138e-005	1.107170e-001
	1.105216e-005	1.108184e-001
	1.105373e-005	1.110185e-001
	1.105685e-005	1.114145e-001
	1.106310e-005	1.121053e-001
	1.107560e-005	1.125696e-001
	1.110060e-005	1.106883e-001
	1.113537e-005	1.054293e-001
	1.117258e-005	9.904657e-002
	1.124700e-005	8.646695e-002
	1.139583e-005	6.168791e-002
	1.143304e-005	5.559997e-002
	1.150745e-005	4.359208e-002
	1.152606e-005	4.061411e-002
	1.156327e-005	3.469919e-002
	1.162838e-005	2.445255e-002
	1.162954e-005	2.427050e-002
	1.163187e-005	2.390722e-002
	1.163652e-005	2.323532e-002
	1.164582e-005	2.250644e-002
	1.166443e-005	2.324722e-002
	1.170163e-005	2.783404e-002
	1.174090e-005	3.341510e-002
	1.181942e-005	4.440619e-002
	1.197647e-005	6.575856e-002
	1.229056e-005	1.072888e-001
	1.229681e-005	1.080961e-001
	1.230931e-005	1.096838e-001
	1.231244e-005	1.100795e-001
	1.231869e-005	1.108696e-001
	1.232025e-005	1.110671e-001
	1.232337e-005	1.114618e-001
	1.232962e-005	1.121525e-001
	1.234212e-005	1.126180e-001
	1.236712e-005	1.107377e-001
	1.240200e-005	1.054613e-001
	1.243921e-005	9.907824e-002
	1.251363e-005	8.649815e-002
	1.266246e-005	6.171817e-002
	1.269967e-005	5.563000e-002
	1.277408e-005	4.362167e-002
	1.279269e-005	4.064358e-002
	1.282990e-005	3.472844e-002
	1.285780e-005	3.032470e-002
	1.289501e-005	2.448140e-002
	1.289617e-005	2.429934e-002
	1.289850e-005	2.393606e-002
	1.290315e-005	2.326412e-002
	1.291245e-005	2.253519e-002
	1.293105e-005	2.326292e-002
	1.296636e-005	2.759076e-002
	1.300753e-005	3.344187e-002
	1.308987e-005	4.495835e-002
	1.325454e-005	6.730042e-002
	1.358387e-005	1.107084e-001
	1.358466e-005	1.108099e-001
	1.358622e-005	1.110100e-001
	1.358934e-005	1.114060e-001
	1.359559e-005	1.120967e-001
	1.360809e-005	1.125610e-001
	1.363309e-005	1.106797e-001
	1.366786e-005	1.054207e-001
	1.370507e-005	9.903799e-002
	1.377949e-005	8.645838e-002
	1.392832e-005	6.167933e-002
	1.396553e-005	5.559140e-002
	1.403995e-005	4.358351e-002
	1.405855e-005	4.060554e-002
	1.409576e-005	3.469062e-002
	1.416087e-005	2.444397e-002
	1.416203e-005	2.426192e-002
	1.416436e-005	2.389865e-002
	1.416901e-005	2.322674e-002
	1.417831e-005	2.249787e-002
	1.419692e-005	2.323865e-002
	1.423413e-005	2.782547e-002
	1.427339e-005	3.340653e-002
	1.435191e-005	4.439762e-002
	1.450896e-005	6.574999e-002
	1.482305e-005	1.072802e-001
	1.482930e-005	1.080876e-001
	1.484180e-005	1.096753e-001
	1.484493e-005	1.100709e-001
	1.485118e-005	1.108611e-001
	1.485274e-005	1.110585e-001
	1.485586e-005	1.114532e-001
	1.486211e-005	1.121440e-001
	1.487461e-005	1.126094e-001
	1.489961e-005	1.107291e-001
	1.493449e-005	1.054527e-001
	1.497170e-005	9.906966e-002
	1.504612e-005	8.648958e-002
	1.519495e-005	6.170960e-002
	1.523216e-005	5.562143e-002
	1.530658e-005	4.361309e-002
	1.532518e-005	4.063501e-002
	1.536239e-005	3.471987e-002
	1.539029e-005	3.031613e-002
	1.542750e-005	2.447283e-002
	1.542866e-005	2.429077e-002
	1.543099e-005	2.392748e-002
	1.543564e-005	2.325555e-002
	1.544494e-005	2.252662e-002
	1.546355e-005	2.325435e-002
	1.549885e-005	2.758219e-002
	1.554002e-005	3.343330e-002
	1.562236e-005	4.494978e-002
	1.578703e-005	6.729186e-002
	1.611637e-005	1.106999e-001
	1.611715e-005	1.108013e-001
	1.611871e-005	1.110014e-001
	1.612184e-005	1.113974e-001
	1.612809e-005	1.120881e-001
	1.614059e-005	1.125524e-001
	1.616559e-005	1.106712e-001
	1.620035e-005	1.054122e-001
	1.623756e-005	9.902942e-002
	1.631198e-005	8.644981e-002
	1.646081e-005	6.167077e-002
	1.649802e-005	5.558283e-002
	1.657244e-005	4.357494e-002
	1.659104e-005	4.059697e-002
	1.662825e-005	3.468205e-002
	1.669336e-005	2.443540e-002
	1.669453e-005	2.425335e-002
	1.669685e-005	2.389008e-002
	1.670150e-005	2.321817e-002
	1.671081e-005	2.248930e-002
	1.672941e-005	2.323008e-002
	1.676662e-005	2.781690e-002
	1.680588e-005	3.339796e-002
	1.688440e-005	4.438905e-002
	1.704145e-005	6.574141e-002
	1.735554e-005	1.072717e-001
	1.736179e-005	1.080790e-001
	1.737429e-005	1.096667e-001
	1.737742e-005	1.100624e-001
	1.738367e-005	1.108525e-001
	1.738523e-005	1.110500e-001
	1.738836e-005	1.114446e-001
	1.739461e-005	1.121354e-001
	1.740711e-005	1.126008e-001
	1.743211e-005	1.107205e-001
	1.746699e-005	1.054441e-001
	1.750419e-005	9.906109e-002
	1.757861e-005	8.648100e-002
	1.772744e-005	6.170102e-002
	1.776465e-005	5.561286e-002
	1.783907e-005	4.360452e-002
	1.785767e-005	4.062644e-002
	1.789488e-005	3.471130e-002
	1.792279e-005	3.030756e-002
	1.795999e-005	2.446426e-002
	1.796116e-005	2.428220e-002
	1.796348e-005	2.391891e-002
	1.796813e-005	2.324698e-002
	1.797743e-005	2.251805e-002
	1.799604e-005	2.324578e-002
	1.803135e-005	2.757362e-002
	1.807251e-005	3.342473e-002
	1.815485e-005	4.494121e-002
	1.831952e-005	6.728328e-002
	1.864886e-005	1.106913e-001
	1.864964e-005	1.107927e-001
	1.865120e-005	1.109928e-001
	1.865433e-005	1.113888e-001
	1.866058e-005	1.120796e-001
	1.867308e-005	1.125439e-001
	1.869808e-005	1.106626e-001
	1.873285e-005	1.054036e-001
	1.877005e-005	9.902085e-002
	1.884447e-005	8.644124e-002
	1.899330e-005	6.166219e-002
	1.903051e-005	5.557426e-002
	1.910493e-005	4.356637e-002
	1.912353e-005	4.058840e-002
	1.916074e-005	3.467348e-002
	1.922586e-005	2.442683e-002
	1.922702e-005	2.424478e-002
	1.922934e-005	2.388151e-002
	1.923399e-005	2.320960e-002
	1.924330e-005	2.248073e-002
	1.926190e-005	2.322151e-002
	1.929911e-005	2.780833e-002
	1.933837e-005	3.338939e-002
	1.941689e-005	4.438048e-002
	1.957394e-005	6.573284e-002
	1.988804e-005	1.072631e-001
	1.989429e-005	1.080704e-001
	1.990679e-005	1.096581e-001
	1.990991e-005	1.100538e-001
	1.991616e-005	1.108439e-001
	1.991772e-005	1.110414e-001
	1.992085e-005	1.114360e-001
	1.992710e-005	1.121268e-001
	1.993960e-005	1.125922e-001
	1.996460e-005	1.107119e-001
	1.999948e-005	1.054356e-001
	2.003669e-005	9.905253e-002
	2.011110e-005	8.647244e-002
	2.025993e-005	6.169245e-002
	2.029714e-005	5.560429e-002
	2.037156e-005	4.359595e-002
	2.039016e-005	4.061787e-002
	2.042737e-005	3.470273e-002
	2.045528e-005	3.029899e-002
	2.049248e-005	2.445569e-002
	2.049365e-005	2.427363e-002
	2.049597e-005	2.391035e-002
	2.050062e-005	2.323841e-002
	2.050993e-005	2.250948e-002
	2.052853e-005	2.323721e-002
	2.056384e-005	2.756505e-002
	2.060501e-005	3.341616e-002
	2.068734e-005	4.493264e-002
	2.085201e-005	6.727471e-002
	2.118135e-005	1.106827e-001
	2.118213e-005	1.107842e-001
	2.118369e-005	1.109843e-001
	2.118682e-005	1.113803e-001
	2.119307e-005	1.120710e-001
	2.120557e-005	1.125353e-001
	2.123057e-005	1.106540e-001
	2.126534e-005	1.053950e-001
	2.130255e-005	9.901229e-002
	2.137696e-005	8.643267e-002
	2.152580e-005	6.165363e-002
	2.156300e-005	5.556569e-002
	2.163742e-005	4.355780e-002
	2.165602e-005	4.057983e-002
	2.169323e-005	3.466491e-002
	2.175835e-005	2.441827e-002
	2.175951e-005	2.423622e-002
	2.176184e-005	2.387294e-002
	2.176649e-005	2.320104e-002
	2.177579e-005	2.247216e-002
	2.179439e-005	2.321294e-002
	2.183160e-005	2.779976e-002
	2.187086e-005	3.338082e-002
	2.194939e-005	4.437191e-002
	2.210643e-005	6.572428e-002
	2.242053e-005	1.072545e-001
	2.242678e-005	1.080619e-001
	2.243928e-005	1.096496e-001
	2.244240e-005	1.100452e-001
	2.244865e-005	1.108353e-001
	2.245022e-005	1.110328e-001
	2.245334e-005	1.114275e-001
	2.245959e-005	1.121183e-001
	2.247209e-005	1.125837e-001
	2.249709e-005	1.107034e-001
	2.253197e-005	1.054270e-001
	2.256918e-005	9.904396e-002
	2.264359e-005	8.646387e-002
	2.279243e-005	6.168389e-002
	2.282963e-005	5.559573e-002
	2.290405e-005	4.358739e-002
	2.292265e-005	4.060931e-002
	2.295986e-005	3.469416e-002
	2.298777e-005	3.029043e-002
	2.302498e-005	2.444713e-002
	2.302614e-005	2.426507e-002
	2.302847e-005	2.390178e-002
	2.303312e-005	2.322984e-002
	2.304242e-005	2.250091e-002
	2.306102e-005	2.322865e-002
	2.309633e-005	2.755648e-002
	2.313750e-005	3.340760e-002
	2.321983e-005	4.492408e-002
	2.338450e-005	6.726614e-002
	2.371384e-005	1.106742e-001
	2.371462e-005	1.107756e-001
	2.371619e-005	1.109757e-001
	2.371931e-005	1.113717e-001
	2.372556e-005	1.120624e-001
	2.373806e-005	1.125267e-001
	2.376306e-005	1.106454e-001
	2.379783e-005	1.053865e-001
	2.383504e-005	9.900372e-002
	2.390945e-005	8.642410e-002
	2.405829e-005	6.164506e-002
	2.409550e-005	5.555712e-002
	2.416991e-005	4.354924e-002
	2.418852e-005	4.057127e-002
	2.422572e-005	3.465635e-002
	2.429084e-005	2.440970e-002
	2.429200e-005	2.422765e-002
	2.429433e-005	2.386437e-002
	2.429898e-005	2.319247e-002
	2.430828e-005	2.246360e-002
	2.432688e-005	2.320438e-002
	2.436409e-005	2.779119e-002
	2.440335e-005	3.337225e-002
	2.448188e-005	4.436334e-002
	2.463893e-005	6.571571e-002
	2.495302e-005	1.072460e-001
	2.495927e-005	1.080533e-001
	2.497177e-005	1.096410e-001
	2.497489e-005	1.100367e-001
	2.498114e-005	1.108268e-001
	2.498271e-005	1.110243e-001
	2.498583e-005	1.114189e-001
	2.499208e-005	1.121097e-001
	2.500458e-005	1.125751e-001
	2.502958e-005	1.106948e-001
	2.506446e-005	1.054184e-001
	2.510167e-005	9.903539e-002
	2.517609e-005	8.645531e-002
	2.532492e-005	6.167532e-002
	2.536213e-005	5.558716e-002
	2.543654e-005	4.357882e-002
	2.545515e-005	4.060074e-002
	2.549235e-005	3.468559e-002
	2.552026e-005	3.028186e-002
	2.555747e-005	2.443856e-002
	2.555863e-005	2.425650e-002
	2.556096e-005	2.389321e-002
	2.556561e-005	2.322128e-002
	2.557491e-005	2.249235e-002
	2.559351e-005	2.322008e-002
	2.562882e-005	2.754791e-002
	2.566999e-005	3.339903e-002
	2.575232e-005	4.491551e-002
	2.591699e-005	6.725758e-002
	2.624633e-005	1.106656e-001
	2.624712e-005	1.107670e-001
	2.624868e-005	1.109671e-001
	2.625180e-005	1.113631e-001
	2.625805e-005	1.120539e-001
	2.627055e-005	1.125182e-001
	2.629555e-005	1.106369e-001
	2.633032e-005	1.053779e-001
	2.636753e-005	9.899515e-002
	2.644195e-005	8.641554e-002
	2.659078e-005	6.163649e-002
	2.662799e-005	5.554856e-002
	2.670240e-005	4.354067e-002
	2.672101e-005	4.056270e-002
	2.675822e-005	3.464778e-002
	2.682333e-005	2.440113e-002
	2.682449e-005	2.421908e-002
	2.682682e-005	2.385581e-002
	2.683147e-005	2.318390e-002
	2.684077e-005	2.245503e-002
	2.685938e-005	2.319581e-002
	2.689658e-005	2.778263e-002
	2.693585e-005	3.336369e-002
	2.701437e-005	4.435478e-002
	2.717142e-005	6.570715e-002
	2.748551e-005	1.072374e-001
	2.749176e-005	1.080447e-001
	2.750426e-005	1.096324e-001
	2.750739e-005	1.100281e-001
	2.751364e-005	1.108182e-001
	2.751520e-005	1.110157e-001
	2.751832e-005	1.114103e-001
	2.752457e-005	1.121011e-001
	2.753707e-005	1.125665e-001
	2.756207e-005	1.106862e-001
	2.759695e-005	1.054099e-001
	2.763416e-005	9.902683e-002
	2.770858e-005	8.644674e-002
	2.785741e-005	6.166676e-002
	2.789462e-005	5.557859e-002
	2.796903e-005	4.357026e-002
	2.798764e-005	4.059217e-002
	2.802485e-005	3.467703e-002
	2.805275e-005	3.027329e-002
	2.808996e-005	2.442999e-002
	2.809112e-005	2.424794e-002
	2.809345e-005	2.388464e-002
	2.809810e-005	2.321271e-002
	2.810740e-005	2.248378e-002
	2.812601e-005	2.321151e-002
	2.816131e-005	2.753935e-002
	2.820248e-005	3.339046e-002
	2.828482e-005	4.490694e-002
	2.844949e-005	6.724901e-002
	2.877883e-005	1.106570e-001
	2.877961e-005	1.107585e-001
	2.878117e-005	1.109586e-001
	2.878429e-005	1.113546e-001
	2.879054e-005	1.120453e-001
	2.880304e-005	1.125096e-001
	2.882804e-005	1.106283e-001
	2.886281e-005	1.053693e-001
	2.890002e-005	9.898659e-002
	2.897444e-005	8.640698e-002
	2.912327e-005	6.162793e-002
	2.916048e-005	5.553999e-002
	2.923490e-005	4.353210e-002
	2.925350e-005	4.055414e-002
	2.929071e-005	3.463922e-002
	2.935582e-005	2.439257e-002
	2.935699e-005	2.421052e-002
	2.935931e-005	2.384724e-002
	2.936396e-005	2.317534e-002
	2.937326e-005	2.244646e-002
	2.939187e-005	2.318724e-002
	2.942908e-005	2.777406e-002
	2.946834e-005	3.335512e-002
	2.954686e-005	4.434621e-002
	2.970391e-005	6.569858e-002
	3.001800e-005	1.072288e-001
	3.002425e-005	1.080362e-001
	3.003675e-005	1.096239e-001
	3.003988e-005	1.100195e-001
	3.004613e-005	1.108096e-001
	3.004769e-005	1.110071e-001
	3.005082e-005	1.114018e-001
	3.005707e-005	1.120926e-001
	3.006957e-005	1.125580e-001
	3.009457e-005	1.106777e-001
	3.012944e-005	1.054013e-001
	3.016665e-005	9.901826e-002
	3.024107e-005	8.643817e-002
	3.038990e-005	6.165819e-002
	3.042711e-005	5.557003e-002
	3.050153e-005	4.356169e-002
	3.052013e-005	4.058361e-002
	3.055734e-005	3.466846e-002
	3.058524e-005	3.026473e-002
	3.062245e-005	2.442143e-002
	3.062361e-005	2.423937e-002
	3.062594e-005	2.387608e-002
	3.063059e-005	2.320415e-002
	3.063989e-005	2.247522e-002
	3.065850e-005	2.320295e-002
	3.069381e-005	2.753078e-002
	3.073497e-005	3.338190e-002
	3.081731e-005	4.489838e-002
	3.098198e-005	6.724045e-002
	3.131132e-005	1.106485e-001
	3.131210e-005	1.107499e-001
	3.131366e-005	1.109500e-001
	3.131679e-005	1.113460e-001
	3.132304e-005	1.120367e-001
	3.133554e-005	1.125010e-001
	3.136054e-005	1.106198e-001
	3.139531e-005	1.053608e-001
	3.143251e-005	9.897802e-002
	3.150693e-005	8.639841e-002
	3.165576e-005	6.161936e-002
	3.169297e-005	5.553143e-002
	3.176739e-005	4.352354e-002
	3.178599e-005	4.054557e-002
	3.182320e-005	3.463065e-002
	3.188831e-005	2.438400e-002
	3.188948e-005	2.420195e-002
	3.189180e-005	2.383868e-002
	3.189645e-005	2.316677e-002
	3.190576e-005	2.243790e-002
	3.192436e-005	2.317868e-002
	3.196157e-005	2.776550e-002
	3.200083e-005	3.334656e-002
	3.207935e-005	4.433765e-002
	3.223640e-005	6.569002e-002
	3.255050e-005	1.072203e-001
	3.255675e-005	1.080276e-001
	3.256925e-005	1.096153e-001
	3.257237e-005	1.100110e-001
	3.257862e-005	1.108011e-001
	3.258018e-005	1.109986e-001
	3.258331e-005	1.113932e-001
	3.258956e-005	1.120840e-001
	3.260206e-005	1.125494e-001
	3.262706e-005	1.106691e-001
	3.266194e-005	1.053927e-001
	3.269914e-005	9.900970e-002
	3.277356e-005	8.642961e-002
	3.292239e-005	6.164963e-002
	3.295960e-005	5.556146e-002
	3.303402e-005	4.355313e-002
	3.305262e-005	4.057505e-002
	3.308983e-005	3.465990e-002
	3.311774e-005	3.025617e-002
	3.315494e-005	2.441286e-002
	3.315611e-005	2.423081e-002
	3.315843e-005	2.386752e-002
	3.316308e-005	2.319559e-002
	3.317239e-005	2.246665e-002
	3.319099e-005	2.319438e-002
	3.322630e-005	2.752222e-002
	3.326747e-005	3.337333e-002
	3.334980e-005	4.488982e-002
	3.351447e-005	6.723189e-002
	3.384381e-005	1.106399e-001
	3.384459e-005	1.107413e-001
	3.384615e-005	1.109414e-001
	3.384928e-005	1.113374e-001
	3.385553e-005	1.120282e-001
	3.386803e-005	1.124925e-001
	3.389303e-005	1.106112e-001
	3.392780e-005	1.053522e-001
	3.396501e-005	9.896946e-002
	3.403942e-005	8.638985e-002
	3.418825e-005	6.161080e-002
	3.422546e-005	5.552286e-002
	3.429988e-005	4.351498e-002
	3.431848e-005	4.053701e-002
	3.435569e-005	3.462209e-002
	3.442081e-005	2.437544e-002
	3.442197e-005	2.419339e-002
	3.442429e-005	2.383011e-002
	3.442895e-005	2.315821e-002
	3.443825e-005	2.242934e-002
	3.445685e-005	2.317012e-002
	3.449406e-005	2.775694e-002
	3.453332e-005	3.333800e-002
	3.461185e-005	4.432908e-002
	3.476889e-005	6.568145e-002
	3.508299e-005	1.072117e-001
	3.508924e-005	1.080190e-001
	3.510174e-005	1.096067e-001
	3.510486e-005	1.100024e-001
	3.511111e-005	1.107925e-001
	3.511267e-005	1.109900e-001
	3.511580e-005	1.113847e-001
	3.512205e-005	1.120754e-001
	3.513455e-005	1.125409e-001
	3.515955e-005	1.106606e-001
	3.519443e-005	1.053842e-001
	3.523164e-005	9.900113e-002
	3.530605e-005	8.642105e-002
	3.545489e-005	6.164107e-002
	3.549209e-005	5.555290e-002
	3.556651e-005	4.354457e-002
	3.558511e-005	4.056649e-002
	3.562232e-005	3.465134e-002
	3.565023e-005	3.024760e-002
	3.568744e-005	2.440430e-002
	3.568860e-005	2.422225e-002
	3.569092e-005	2.385896e-002
	3.569558e-005	2.318702e-002
	3.570488e-005	2.245809e-002
	3.572348e-005	2.318582e-002
	3.575879e-005	2.751366e-002
	3.579996e-005	3.336477e-002
	3.588229e-005	4.488125e-002
	3.604696e-005	6.722333e-002
	3.637630e-005	1.106313e-001
	3.637708e-005	1.107328e-001
	3.637864e-005	1.109329e-001
	3.638177e-005	1.113289e-001
	3.638802e-005	1.120196e-001
	3.640052e-005	1.124839e-001
	3.642552e-005	1.106026e-001
	3.646029e-005	1.053436e-001
	3.649750e-005	9.896090e-002
	3.657191e-005	8.638129e-002
	3.672075e-005	6.160224e-002
	3.675795e-005	5.551430e-002
	3.683237e-005	4.350642e-002
	3.685098e-005	4.052845e-002
	3.688818e-005	3.461353e-002
	3.695330e-005	2.436688e-002
	3.695446e-005	2.418483e-002
	3.695679e-005	2.382155e-002
	3.696144e-005	2.314965e-002
	3.697074e-005	2.242078e-002
	3.698934e-005	2.316156e-002
	3.702655e-005	2.774837e-002
	3.706581e-005	3.332943e-002
	3.714434e-005	4.432052e-002
	3.730138e-005	6.567289e-002
	3.761548e-005	1.072032e-001
	3.762173e-005	1.080105e-001
	3.763423e-005	1.095982e-001
	3.763735e-005	1.099938e-001
	3.764360e-005	1.107840e-001
	3.764517e-005	1.109814e-001
	3.764829e-005	1.113761e-001
	3.765454e-005	1.120669e-001
	3.766704e-005	1.125323e-001
	3.769204e-005	1.106520e-001
	3.772692e-005	1.053756e-001
	3.776413e-005	9.899257e-002
	3.783854e-005	8.641249e-002
	3.798738e-005	6.163251e-002
	3.802459e-005	5.554434e-002
	3.809900e-005	4.353600e-002
	3.811761e-005	4.055792e-002
	3.815481e-005	3.464278e-002
	3.818272e-005	3.023904e-002
	3.821993e-005	2.439574e-002
	3.822109e-005	2.421368e-002
	3.822342e-005	2.385039e-002
	3.822807e-005	2.317846e-002
